data,isbn,desconto,item_id,ordem_id
8/3/2020,989-28-79-74374-1,,107085-34-4625,107085-4849
8/3/2020,989-28-3705-222-9,,107085-16-1393,107085-4850
8/3/2020,989-28-3705-222-9,,107085-31-3978,107085-4851
8/3/2020,989-28-3705-222-9,,107085-4-6257,107085-4852
8/3/2020,989-28-79-26824-4,,107085-17-8787,107085-4853
8/3/2020,989-28-79-13801-1,,107085-20-179,107085-4853
8/3/2020,989-28-3705-222-9,,107085-28-3565,107085-4853
8/3/2020,989-28-79-32105-5,,107085-89-7716,107085-4853
8/3/2020,989-28-79-86624-2,,107085-15-2952,107085-4854
8/3/2020,989-28-79-13871-4,,107085-70-8843,107085-4854
8/3/2020,989-28-79-74374-1,,107085-73-1808,107085-4854
8/3/2020,989-28-3705-222-9,,107085-40-7598,107085-4855
8/3/2020,989-28-229-9769-6,,107085-78-6185,107085-4855
8/3/2020,989-28-229-1404-4,,107085-39-6242,107085-4856
8/3/2020,989-28-229-7592-2,,107085-56-5143,107085-4856
8/3/2020,989-28-3705-138-3,,107085-18-827,107085-4857
8/3/2020,989-28-3705-007-2,,107085-56-4595,107085-4857
8/3/2020,989-28-3705-007-2,,107085-90-686,107085-4857
8/3/2020,989-28-3705-222-9,,107085-68-2069,107085-4858
8/3/2020,989-28-3705-222-9,,107085-75-4071,107085-4858
8/3/2020,989-28-79-71565-6,,107085-1-3618,107085-4859
8/3/2020,989-28-79-40897-8,,107085-84-4454,107085-4859
8/3/2020,989-28-79-13801-1,,107085-26-3371,107085-4860
8/3/2020,989-28-79-40897-8,,107085-32-2461,107085-4860
9/3/2020,989-28-3705-136-9,,107086-84-4226,107086-4861
9/3/2020,989-28-3705-987-7,,107086-28-419,107086-4862
9/3/2020,989-28-3705-987-7,,107086-11-9593,107086-4863
9/3/2020,989-28-3705-987-7,,107086-8-3517,107086-4864
9/3/2020,989-28-3705-007-2,,107086-33-3483,107086-4865
9/3/2020,989-28-3705-007-2,,107086-61-197,107086-4866
9/3/2020,989-28-3705-007-2,,107086-30-657,107086-4867
9/3/2020,989-28-3705-007-2,,107086-56-7889,107086-4868
9/3/2020,989-28-3705-649-4,,107086-74-6609,107086-4869
9/3/2020,989-28-3705-007-2,,107086-70-5437,107086-4870
9/3/2020,989-28-3705-583-1,,107086-8-1827,107086-4871
9/3/2020,989-28-3705-649-4,,107086-17-3406,107086-4872
9/3/2020,989-28-3705-007-2,,107086-30-2475,107086-4873
9/3/2020,989-28-3705-987-7,,107086-99-2902,107086-4874
9/3/2020,989-28-3705-987-7,,107086-64-561,107086-4875
9/3/2020,989-28-3705-987-7,,107086-49-6898,107086-4876
9/3/2020,989-28-3705-649-4,,107086-49-4033,107086-4877
9/3/2020,989-28-3705-583-1,,107086-86-858,107086-4878
9/3/2020,989-28-79-61125-5,,107086-46-1505,107086-4879
9/3/2020,989-28-79-11297-4,,107086-38-5820,107086-4880
9/3/2020,989-28-79-21991-8,,107086-87-6399,107086-4881
9/3/2020,989-28-79-86624-2,,107086-49-3735,107086-4882
9/3/2020,989-28-79-32105-5,,107086-12-3643,107086-4883
9/3/2020,989-28-79-30536-9,,107086-89-2202,107086-4884
9/3/2020,989-28-79-04510-4,,107086-15-1065,107086-4885
9/3/2020,989-28-79-45675-7,,107086-59-2113,107086-4886
9/3/2020,989-28-79-86624-2,,107086-71-5612,107086-4887
9/3/2020,989-28-79-32105-5,,107086-4-8974,107086-4888
9/3/2020,989-28-79-69807-2,,107086-95-6113,107086-4889
9/3/2020,989-28-79-13871-4,,107086-88-96,107086-4890
9/3/2020,989-28-79-13871-4,,107086-37-2825,107086-4891
9/3/2020,989-28-79-13871-4,,107086-46-7687,107086-4892
9/3/2020,989-28-79-69807-2,,107086-95-6112,107086-4893
9/3/2020,989-28-79-05670-4,,107086-57-5743,107086-4894
9/3/2020,989-28-79-13871-4,,107086-1-9284,107086-4895
9/3/2020,989-28-79-13871-4,,107086-20-5497,107086-4896
9/3/2020,989-28-79-22562-9,,107086-22-8415,107086-4897
9/3/2020,989-28-79-69807-2,,107086-74-6515,107086-4898
9/3/2020,989-28-79-69807-2,,107086-19-3223,107086-4899
9/3/2020,989-28-79-13871-4,,107086-20-5496,107086-4900
9/3/2020,989-28-79-13871-4,,107086-70-7983,107086-4901
9/3/2020,989-28-79-13871-4,,107086-46-7686,107086-4902
9/3/2020,989-28-79-69807-2,,107086-6-253,107086-4903
9/3/2020,989-28-79-13871-4,,107086-94-3076,107086-4904
9/3/2020,989-28-79-13871-4,,107086-82-7270,107086-4905
9/3/2020,989-28-79-69807-2,,107086-74-6514,107086-4906
9/3/2020,989-28-79-82125-8,,107086-1-699,107086-4907
9/3/2020,989-28-79-82125-8,,107086-88-4056,107086-4908
9/3/2020,989-28-79-13871-4,,107086-88-95,107086-4909
9/3/2020,989-28-79-82125-8,,107086-88-4055,107086-4910
9/3/2020,989-28-79-13871-4,,107086-94-3075,107086-4911
9/3/2020,989-28-79-13871-4,,107086-82-7269,107086-4912
9/3/2020,989-28-654-6507-7,,107086-55-4071,107086-4913
9/3/2020,989-28-229-5891-8,"0,13",107086-42-8203,107086-4914
9/3/2020,989-28-229-1404-4,,107086-40-9213,107086-4915
9/3/2020,989-28-229-3157-7,,107086-63-4560,107086-4916
9/3/2020,989-28-229-1404-4,,107086-45-4004,107086-4917
9/3/2020,989-28-229-6632-6,"0,1",107086-50-8717,107086-4918
9/3/2020,989-28-229-6632-6,"0,1",107086-9-521,107086-4919
9/3/2020,989-28-229-7592-2,,107086-66-9756,107086-4920
9/3/2020,989-28-229-3157-7,,107086-13-2678,107086-4921
9/3/2020,989-28-79-74374-1,,107086-4-948,107086-4922
9/3/2020,989-28-79-23023-4,,107086-44-4951,107086-4923
9/3/2020,989-28-79-23023-4,,107086-49-5022,107086-4924
9/3/2020,989-28-79-91028-0,,107086-69-6377,107086-4926
9/3/2020,989-28-79-74374-1,,107086-94-6867,107086-4927
9/3/2020,989-28-79-26824-4,,107086-96-3303,107086-4928
9/3/2020,989-28-79-71565-6,,107086-91-1356,107086-4929
9/3/2020,989-28-79-13801-1,,107086-34-3273,107086-4930
9/3/2020,989-28-79-13801-1,,107086-1-411,107086-4931
9/3/2020,989-28-79-23023-4,,107086-16-4716,107086-4932
9/3/2020,989-28-79-26824-4,,107086-67-6999,107086-4933
9/3/2020,989-28-79-74374-1,,107086-97-1500,107086-4934
9/3/2020,989-28-79-23023-4,,107086-8-9268,107086-4935
9/3/2020,989-28-79-23023-4,,107086-62-5874,107086-4936
9/3/2020,989-28-79-23023-4,,107086-15-2556,107086-4937
9/3/2020,989-28-79-16808-7,,107086-78-3245,107086-4938
9/3/2020,989-28-79-55824-6,,107086-23-8837,107086-4939
9/3/2020,989-28-79-74374-1,,107086-32-2638,107086-4940
9/3/2020,989-28-79-91028-0,,107086-54-3328,107086-4941
9/3/2020,989-28-79-74374-1,,107086-70-4435,107086-4942
9/3/2020,989-28-79-23023-4,,107086-12-5720,107086-4943
9/3/2020,989-28-79-13801-1,,107086-1-1903,107086-4944
9/3/2020,989-28-79-74374-1,,107086-27-2781,107086-4946
9/3/2020,989-28-79-74374-1,,107086-94-6068,107086-4947
9/3/2020,989-28-79-71565-6,,107086-3-1215,107086-4948
9/3/2020,989-28-79-68089-3,"0,05",107086-14-1475,107086-4949
9/3/2020,989-28-79-13801-1,,107086-3-6651,107086-4950
9/3/2020,989-28-79-23023-4,,107086-56-2361,107086-4951
9/3/2020,989-28-79-40897-8,,107086-85-8286,107086-4952
9/3/2020,989-28-79-26824-4,,107086-32-280,107086-4953
9/3/2020,989-28-79-26824-4,,107086-28-5220,107086-4954
9/3/2020,989-28-79-74374-1,,107086-41-2446,107086-4955
9/3/2020,989-28-79-68089-3,"0,05",107086-87-4605,107086-4956
9/3/2020,989-28-79-68089-3,"0,05",107086-43-1224,107086-4957
9/3/2020,989-28-79-74374-1,,107086-47-3304,107086-4958
9/3/2020,989-28-79-13801-1,,107086-36-1887,107086-4959
9/3/2020,989-28-79-13801-1,,107086-65-2107,107086-4960
9/3/2020,989-28-3705-222-9,,107086-59-724,107086-4961
9/3/2020,989-28-3705-205-2,,107086-55-8212,107086-4962
9/3/2020,989-28-3705-492-6,,107086-46-5918,107086-4963
9/3/2020,989-28-79-74374-1,,107086-4-5771,107086-4964
9/3/2020,989-28-229-1404-4,,107086-28-259,107086-4965
9/3/2020,989-28-229-7592-2,,107086-98-3076,107086-4965
9/3/2020,989-28-229-1404-4,,107086-58-3224,107086-4966
9/3/2020,989-28-79-69807-2,,107086-6-252,107086-4966
9/3/2020,989-28-79-69807-2,,107086-19-3222,107086-4967
9/3/2020,989-28-79-13871-4,,107086-37-2824,107086-4967
9/3/2020,989-28-229-1404-4,,107086-32-4084,107086-4968
9/3/2020,989-28-79-13871-4,,107086-70-7982,107086-4968
9/3/2020,989-28-229-1404-4,,107086-27-5534,107086-4969
9/3/2020,989-28-79-13801-1,,107086-85-1193,107086-4969
9/3/2020,989-28-79-13801-1,,107086-17-3887,107086-4970
9/3/2020,989-28-79-13871-4,,107086-1-9283,107086-4970
9/3/2020,989-28-79-23023-4,,107086-19-4618,107086-4971
9/3/2020,989-28-79-74374-1,,107086-50-2184,107086-4971
9/3/2020,989-28-79-71565-6,,107086-53-4854,107086-4971
9/3/2020,989-28-79-74374-1,,107086-92-5038,107086-4972
9/3/2020,989-28-79-23023-4,,107086-95-1768,107086-4972
9/3/2020,989-28-3705-222-9,,107086-46-6999,107086-4973
9/3/2020,989-28-3705-205-2,,107086-92-7588,107086-4973
9/3/2020,989-28-3705-222-9,,107086-22-7802,107086-4974
9/3/2020,989-28-3705-492-6,,107086-89-4901,107086-4974
9/3/2020,989-28-3705-222-9,,107086-10-9265,107086-4975
9/3/2020,989-28-3705-007-2,,107086-26-9932,107086-4975
9/3/2020,989-28-79-68089-3,"0,05",107086-61-221,107086-4976
9/3/2020,989-28-79-01991-4,,107086-79-6481,107086-4976
9/3/2020,989-28-79-13801-1,,107086-91-813,107086-4976
9/3/2020,989-28-3705-222-9,,107086-32-4297,107086-4977
9/3/2020,989-28-3705-987-7,,107086-3-8333,107086-4977
9/3/2020,989-28-79-13801-1,,107086-97-8620,107086-4977
9/3/2020,989-28-3705-007-2,"0,13",107086-25-622,107086-4978
9/3/2020,989-28-3705-222-9,"0,13",107086-42-8700,107086-4978
9/3/2020,989-28-654-0127-3,"0,13",107086-77-6256,107086-4978
9/3/2020,989-28-79-13801-1,,107086-12-8952,107086-4979
9/3/2020,989-28-79-82125-8,,107086-1-698,107086-4979
9/3/2020,989-28-79-74374-1,,107086-53-5021,107086-4979
9/3/2020,989-28-79-23023-4,,107086-7-9285,107086-4979
10/3/2020,989-28-79-45675-7,"0,15",107087-1-2225,107078-4995
10/3/2020,989-28-3705-987-7,,107087-29-5399,107087-4980
10/3/2020,989-28-3705-583-1,,107087-75-6572,107087-4981
10/3/2020,989-28-3705-987-7,,107087-25-6236,107087-4982
10/3/2020,989-28-3705-007-2,,107087-38-816,107087-4983
10/3/2020,989-28-3705-369-1,,107087-49-3547,107087-4984
10/3/2020,989-28-3705-152-9,,107087-51-2467,107087-4985
10/3/2020,989-28-3705-007-2,,107087-67-4534,107087-4986
10/3/2020,989-28-3705-054-6,,107087-95-2947,107087-4987
10/3/2020,989-28-3705-054-6,,107087-45-4523,107087-4988
10/3/2020,989-28-3705-987-7,,107087-52-4618,107087-4989
10/3/2020,989-28-3705-649-4,,107087-70-3513,107087-4990
10/3/2020,989-28-3705-987-7,,107087-72-8742,107087-4991
10/3/2020,989-28-3705-966-2,,107087-46-8438,107087-4992
10/3/2020,989-28-3705-592-3,,107087-72-9009,107087-4993
10/3/2020,989-28-3705-007-2,,107087-26-7056,107087-4994
10/3/2020,989-28-79-01991-4,,107087-92-3818,107087-4996
10/3/2020,989-28-79-11297-4,,107087-90-579,107087-4997
10/3/2020,989-28-79-87459-9,,107087-45-8740,107087-4998
10/3/2020,989-28-79-67891-3,,107087-85-9736,107087-4999
10/3/2020,989-28-79-42728-3,,107087-52-7300,107087-5000
10/3/2020,989-28-79-45675-7,,107087-49-9124,107087-5001
10/3/2020,989-28-79-30536-9,,107087-93-384,107087-5002
10/3/2020,989-28-79-22871-2,,107087-77-2726,107087-5003
10/3/2020,989-28-79-13871-4,,107087-9-8747,107087-5004
10/3/2020,989-28-79-82125-8,,107087-47-8855,107087-5005
10/3/2020,989-28-79-82125-8,,107087-47-8854,107087-5006
10/3/2020,989-28-79-13871-4,,107087-80-5712,107087-5007
10/3/2020,989-28-79-69807-2,,107087-9-179,107087-5008
10/3/2020,989-28-79-69807-2,,107087-79-4349,107087-5009
10/3/2020,989-28-79-82749-6,,107087-49-2089,107087-5010
10/3/2020,989-28-79-82749-6,,107087-63-7439,107087-5011
10/3/2020,989-28-79-13871-4,,107087-80-5711,107087-5012
10/3/2020,989-28-79-82749-6,,107087-63-7438,107087-5013
10/3/2020,989-28-79-05670-4,,107087-10-6926,107087-5014
10/3/2020,989-28-79-82749-6,,107087-49-2088,107087-5015
10/3/2020,989-28-654-0047-4,,107087-12-6808,107087-5016
10/3/2020,989-28-654-6033-1,,107087-67-2375,107087-5017
10/3/2020,989-28-229-9769-6,,107087-44-3144,107087-5018
10/3/2020,989-28-229-1404-4,,107087-40-7456,107087-5019
10/3/2020,989-28-229-7592-2,,107087-51-1053,107087-5020
10/3/2020,989-28-229-5891-8,,107087-54-7427,107087-5021
10/3/2020,989-28-229-9769-6,,107087-88-3604,107087-5022
10/3/2020,989-28-229-1404-4,,107087-4-9700,107087-5023
10/3/2020,989-28-229-3157-7,,107087-96-7032,107087-5024
10/3/2020,989-28-229-1404-4,"0,13",107087-42-8047,107087-5025
10/3/2020,989-28-229-3157-7,,107087-50-6790,107087-5026
10/3/2020,989-28-229-6632-6,"0,1",107087-3-8877,107087-5027
10/3/2020,989-28-229-7592-2,,107087-33-3385,107087-5028
10/3/2020,989-28-229-9769-6,,107087-49-6531,107087-5029
10/3/2020,989-28-229-6632-6,"0,1",107087-50-2293,107087-5030
10/3/2020,989-28-79-13801-1,,107087-93-7252,107087-5031
10/3/2020,989-28-79-23023-4,,107087-98-3196,107087-5032
10/3/2020,989-28-79-26824-4,,107087-23-768,107087-5033
10/3/2020,989-28-79-26824-4,,107087-14-6159,107087-5034
10/3/2020,989-28-79-74374-1,,107087-21-9997,107087-5035
10/3/2020,989-28-79-71565-6,,107087-60-2564,107087-5036
10/3/2020,989-28-79-68089-3,"0,05",107087-80-5211,107087-5037
10/3/2020,989-28-79-26824-4,,107087-38-4099,107087-5038
10/3/2020,989-28-79-26824-4,,107087-35-8779,107087-5039
10/3/2020,989-28-79-23023-4,,107087-44-7174,107087-5040
10/3/2020,989-28-79-43574-5,,107087-24-2271,107087-5041
10/3/2020,989-28-79-74374-1,,107087-96-2543,107087-5042
10/3/2020,989-28-79-13801-1,,107087-88-7748,107087-5043
10/3/2020,989-28-79-40897-8,,107087-39-2760,107087-5044
10/3/2020,989-28-79-74374-1,,107087-98-3496,107087-5045
10/3/2020,989-28-79-13801-1,,107087-15-6184,107087-5046
10/3/2020,989-28-79-74374-1,,107087-4-9714,107087-5047
10/3/2020,989-28-79-26824-4,,107087-35-8246,107087-5048
10/3/2020,989-28-79-13801-1,,107087-30-3582,107087-5049
10/3/2020,989-28-79-23023-4,,107087-55-8294,107087-5050
10/3/2020,989-28-79-68089-3,"0,05",107087-84-2678,107087-5051
10/3/2020,989-28-79-43574-5,,107087-4-8916,107087-5052
10/3/2020,989-28-79-74374-1,,107087-32-4505,107087-5053
10/3/2020,989-28-79-91028-0,,107087-1-6243,107087-5054
10/3/2020,989-28-79-13801-1,,107087-66-4962,107087-5055
10/3/2020,989-28-79-23023-4,,107087-77-5684,107087-5056
10/3/2020,989-28-79-43574-5,,107087-63-6416,107087-5057
10/3/2020,989-28-79-13801-1,,107087-62-4236,107087-5058
10/3/2020,989-28-79-91028-0,,107087-7-4194,107087-5059
10/3/2020,989-28-79-26824-4,,107087-1-8830,107087-5060
10/3/2020,989-28-79-68089-3,"0,05",107087-56-2402,107087-5061
10/3/2020,989-28-79-74374-1,,107087-16-8967,107087-5062
10/3/2020,989-28-79-13801-1,,107087-1-8047,107087-5063
10/3/2020,989-28-79-26824-4,,107087-65-741,107087-5064
10/3/2020,989-28-79-23023-4,,107087-52-1832,107087-5065
10/3/2020,989-28-79-74374-1,,107087-44-3301,107087-5066
10/3/2020,989-28-79-23023-4,,107087-43-3650,107087-5067
10/3/2020,989-28-79-23023-4,,107087-1-640,107087-5068
10/3/2020,989-28-79-74374-1,,107087-60-8733,107087-5069
10/3/2020,989-28-79-13801-1,,107087-80-4383,107087-5070
10/3/2020,989-28-3705-492-6,,107087-72-7477,107087-5071
10/3/2020,989-28-3705-222-9,,107087-55-6572,107087-5072
10/3/2020,989-28-79-14379-4,,107087-17-4026,107087-5073
10/3/2020,989-28-3705-222-9,,107087-61-349,107087-5074
10/3/2020,989-28-3705-222-9,,107087-52-4368,107087-5075
10/3/2020,989-28-79-03683-6,,107087-85-8098,107087-5076
10/3/2020,989-28-3705-492-6,,107087-5-377,107087-5077
10/3/2020,989-28-3705-222-9,,107087-47-6851,107087-5078
10/3/2020,989-28-3705-492-6,,107087-64-1632,107087-5079
10/3/2020,989-28-3705-222-9,,107087-78-9905,107087-5080
10/3/2020,989-28-79-32105-5,,107087-40-3465,107087-5081
10/3/2020,989-28-3705-222-9,,107087-53-2278,107087-5081
10/3/2020,989-28-79-69807-2,,107087-79-4348,107087-5081
10/3/2020,989-28-79-03683-6,,107087-89-6804,107087-5081
10/3/2020,989-28-3705-492-6,,107087-70-8182,107087-5082
10/3/2020,989-28-3705-007-2,,107087-86-4094,107087-5082
10/3/2020,989-28-3705-987-7,,107087-94-1922,107087-5082
10/3/2020,989-28-229-3157-7,,107087-57-1601,107087-5083
10/3/2020,989-28-79-03683-6,,107087-80-8645,107087-5083
10/3/2020,989-28-79-13871-4,,107087-9-8746,107087-5083
10/3/2020,989-28-79-36485-4,,107087-22-6643,107087-5084
10/3/2020,989-28-79-45675-7,,107087-71-9106,107087-5084
10/3/2020,989-28-654-6507-7,,107087-52-3235,107087-5085
10/3/2020,989-28-79-01991-4,,107087-89-5502,107087-5085
10/3/2020,989-28-79-23023-4,,107087-90-9832,107087-5086
10/3/2020,989-28-79-69807-2,,107087-9-178,107087-5086
10/3/2020,989-28-79-40897-8,,107087-45-4839,107087-5087
10/3/2020,989-28-79-71565-6,,107087-72-323,107087-5087
10/3/2020,989-28-79-16826-1,,107087-26-7001,107087-5088
10/3/2020,989-28-79-16826-1,,107087-33-8474,107087-5088
10/3/2020,989-28-79-55824-6,,107087-54-7529,107087-5089
10/3/2020,989-28-3705-649-4,,107087-84-5944,107087-5089
11/3/2020,989-28-3705-007-2,,107088-3-8517,107088-5090
11/3/2020,989-28-3705-987-7,,107088-40-530,107088-5091
11/3/2020,989-28-3705-007-2,,107088-53-7585,107088-5092
11/3/2020,989-28-3705-007-2,,107088-57-778,107088-5093
11/3/2020,989-28-3705-007-2,,107088-54-9999,107088-5094
11/3/2020,989-28-3705-054-6,,107088-4-1935,107088-5095
11/3/2020,989-28-3705-987-7,,107088-68-4118,107088-5096
11/3/2020,989-28-3705-987-7,,107088-58-8375,107088-5097
11/3/2020,989-28-3705-987-7,,107088-25-7560,107088-5098
11/3/2020,989-28-3705-007-2,,107088-55-8431,107088-5099
11/3/2020,989-28-3705-007-2,,107088-45-1904,107088-5100
11/3/2020,989-28-3705-007-2,,107088-1-1261,107088-5101
11/3/2020,989-28-79-87459-9,,107088-75-8902,107088-5102
11/3/2020,989-28-79-32105-5,,107088-75-3257,107088-5103
11/3/2020,989-28-79-45675-7,,107088-83-1868,107088-5104
11/3/2020,989-28-79-86624-2,,107088-93-8637,107088-5105
11/3/2020,989-28-79-11297-4,,107088-89-2075,107088-5106
11/3/2020,989-28-79-05670-4,,107088-28-7824,107088-5107
11/3/2020,989-28-79-82749-6,,107088-66-2428,107088-5108
11/3/2020,989-28-79-13871-4,,107088-50-157,107088-5109
11/3/2020,989-28-79-82749-6,,107088-68-9520,107088-5110
11/3/2020,989-28-79-69807-2,,107088-14-1926,107088-5111
11/3/2020,989-28-79-82125-8,,107088-45-9306,107088-5112
11/3/2020,989-28-79-13871-4,,107088-23-6046,107088-5113
11/3/2020,989-28-79-13871-4,,107088-23-6045,107088-5114
11/3/2020,989-28-79-82125-8,,107088-45-9305,107088-5115
11/3/2020,989-28-79-05670-4,,107088-10-1633,107088-5116
11/3/2020,989-28-79-13871-4,,107088-90-7412,107088-5117
11/3/2020,989-28-79-05670-4,,107088-2-8315,107088-5118
11/3/2020,989-28-79-13871-4,,107088-90-7411,107088-5119
11/3/2020,989-28-79-13871-4,,107088-50-156,107088-5120
11/3/2020,989-28-79-82749-6,,107088-66-2427,107088-5121
11/3/2020,989-28-79-69807-2,,107088-14-1925,107088-5122
11/3/2020,989-28-654-5794-2,,107088-73-9431,107088-5123
11/3/2020,989-28-654-5794-2,,107088-73-9430,107088-5124
11/3/2020,989-28-654-6033-1,,107088-30-4000,107088-5125
11/3/2020,989-28-654-5794-2,,107088-73-9429,107088-5126
11/3/2020,989-28-229-3157-7,,107088-33-7553,107088-5127
11/3/2020,989-28-229-1404-4,,107088-74-9704,107088-5128
11/3/2020,989-28-229-1404-4,,107088-36-5331,107088-5129
11/3/2020,989-28-229-7592-2,,107088-3-9568,107088-5130
11/3/2020,989-28-229-1404-4,,107088-61-1837,107088-5131
11/3/2020,989-28-229-5891-8,,107088-36-1177,107088-5132
11/3/2020,989-28-229-1404-4,,107088-79-1801,107088-5133
11/3/2020,989-28-229-7592-2,,107088-15-479,107088-5134
11/3/2020,989-28-229-7592-2,,107088-89-9539,107088-5135
11/3/2020,989-28-229-3157-7,,107088-88-687,107088-5136
11/3/2020,989-28-79-13801-1,,107088-6-9744,107088-5137
11/3/2020,989-28-79-68089-3,"0,05",107088-63-5987,107088-5138
11/3/2020,989-28-79-23023-4,,107088-74-9304,107088-5139
11/3/2020,989-28-79-13801-1,,107088-41-4579,107088-5140
11/3/2020,989-28-79-23023-4,,107088-71-3095,107088-5141
11/3/2020,989-28-79-55824-6,,107088-17-5183,107088-5142
11/3/2020,989-28-79-40897-8,,107088-53-7127,107088-5143
11/3/2020,989-28-79-91028-0,,107088-9-9109,107088-5144
11/3/2020,989-28-79-13801-1,,107088-99-5689,107088-5145
11/3/2020,989-28-79-23023-4,,107088-83-4965,107088-5146
11/3/2020,989-28-79-13801-1,,107088-77-9925,107088-5147
11/3/2020,989-28-79-40897-8,,107088-40-4611,107088-5148
11/3/2020,989-28-79-23023-4,,107088-56-912,107088-5149
11/3/2020,989-28-79-23023-4,,107088-33-8298,107088-5150
11/3/2020,989-28-79-71565-6,,107088-37-1956,107088-5151
11/3/2020,989-28-79-26824-4,,107088-76-7216,107088-5152
11/3/2020,989-28-79-13801-1,,107088-50-1262,107088-5153
11/3/2020,989-28-79-13801-1,,107088-86-8297,107088-5154
11/3/2020,989-28-79-26824-4,,107088-95-5388,107088-5155
11/3/2020,989-28-79-23023-4,,107088-10-4784,107088-5156
11/3/2020,989-28-79-74374-1,,107088-26-6324,107088-5157
11/3/2020,989-28-79-51397-9,,107088-62-8733,107088-5158
11/3/2020,989-28-79-55752-2,,107088-73-2866,107088-5159
11/3/2020,989-28-79-23023-4,,107088-57-4379,107088-5160
11/3/2020,989-28-79-71565-6,,107088-13-1361,107088-5161
11/3/2020,989-28-79-23023-4,,107088-8-2472,107088-5162
11/3/2020,989-28-79-23023-4,,107088-93-7614,107088-5164
11/3/2020,989-28-79-13801-1,,107088-55-2842,107088-5165
11/3/2020,989-28-79-13801-1,,107088-98-1752,107088-5166
11/3/2020,989-28-79-91028-0,,107088-51-7389,107088-5167
11/3/2020,989-28-79-74374-1,,107088-67-2519,107088-5168
11/3/2020,989-28-3705-222-9,,107088-77-4139,107088-5169
11/3/2020,989-28-3705-222-9,,107088-65-2789,107088-5170
11/3/2020,989-28-3705-222-9,,107088-64-4833,107088-5171
11/3/2020,989-28-79-68089-3,"0,05",107088-97-1827,107088-5172
11/3/2020,989-28-654-5018-9,,107088-3-414,107088-5172
11/3/2020,989-28-79-82749-6,,107088-68-9519,107088-5172
11/3/2020,989-28-229-0197-6,,107088-80-9337,107088-5172
11/3/2020,989-28-3705-007-2,,107088-81-8808,107088-5173
11/3/2020,989-28-3705-987-7,,107088-95-9106,107088-5173
11/3/2020,989-28-79-82197-5,,107088-44-4689,107088-5174
11/3/2020,989-28-79-26824-4,,107088-47-7972,107088-5174
11/3/2020,989-28-79-61125-5,,107088-94-6220,107088-5174
11/3/2020,989-28-229-9769-6,,107088-47-8367,107088-5175
11/3/2020,989-28-79-23023-4,,107088-93-8151,107088-5175
11/3/2020,989-28-79-74374-1,,107088-12-9545,107088-5176
11/3/2020,989-28-79-22871-2,,107088-93-6075,107088-5176
11/3/2020,989-28-79-13801-1,,107088-26-6035,107088-5177
11/3/2020,989-28-79-23023-4,,107088-95-1100,107088-5177
11/3/2020,989-28-79-23023-4,,107088-58-8119,107088-5178
11/3/2020,989-28-79-74374-1,,107088-6-9267,107088-5178
12/3/2020,989-28-79-45675-7,"0,15",107089-1-7308,107087-5190
12/3/2020,989-28-3705-007-2,,107089-66-4353,107089-5179
12/3/2020,989-28-3705-007-2,,107089-36-6173,107089-5180
12/3/2020,989-28-3705-138-3,,107089-35-2704,107089-5181
12/3/2020,989-28-3705-007-2,,107089-14-1403,107089-5182
12/3/2020,989-28-3705-987-7,,107089-9-7239,107089-5183
12/3/2020,989-28-3705-007-2,,107089-32-7233,107089-5184
12/3/2020,989-28-3705-007-2,,107089-39-5181,107089-5185
12/3/2020,989-28-79-45675-7,"0,15",107089-1-4128,107089-5186
12/3/2020,989-28-79-82197-5,,107089-26-9069,107089-5187
12/3/2020,989-28-79-22871-2,,107089-90-4468,107089-5188
12/3/2020,989-28-79-86624-2,,107089-48-3616,107089-5189
12/3/2020,989-28-79-45675-7,"0,15",107089-1-8635,107089-5191
12/3/2020,989-28-79-22871-2,,107089-88-8680,107089-5192
12/3/2020,989-28-79-70597-8,,107089-70-8907,107089-5193
12/3/2020,989-28-79-21991-8,,107089-70-2371,107089-5194
12/3/2020,989-28-79-45675-7,"0,15",107089-1-7754,107089-5195
12/3/2020,989-28-79-45675-7,"0,15",107089-1-6352,107089-5196
12/3/2020,989-28-79-05670-4,,107089-92-8222,107089-5197
12/3/2020,989-28-79-69807-2,,107089-75-5686,107089-5198
12/3/2020,989-28-79-69807-2,,107089-31-3449,107089-5199
12/3/2020,989-28-79-69807-2,,107089-75-5685,107089-5200
12/3/2020,989-28-229-1404-4,,107089-25-7169,107089-5201
12/3/2020,989-28-229-9769-6,,107089-4-5236,107089-5202
12/3/2020,989-28-229-0197-6,,107089-40-8485,107089-5203
12/3/2020,989-28-229-9769-6,,107089-6-9008,107089-5204
12/3/2020,989-28-229-1404-4,,107089-43-9928,107089-5205
12/3/2020,989-28-229-0197-6,,107089-18-8215,107089-5206
12/3/2020,989-28-229-0197-6,,107089-3-8375,107089-5207
12/3/2020,989-28-229-1404-4,,107089-6-5401,107089-5208
12/3/2020,989-28-79-68089-3,"0,05",107089-22-7030,107089-5210
12/3/2020,989-28-79-23023-4,,107089-16-5592,107089-5211
12/3/2020,989-28-79-68089-3,"0,05",107089-2-2043,107089-5212
12/3/2020,989-28-79-13801-1,,107089-64-9628,107089-5213
12/3/2020,989-28-79-74374-1,,107089-52-6195,107089-5214
12/3/2020,989-28-79-74374-1,,107089-62-8233,107089-5215
12/3/2020,989-28-79-23023-4,,107089-12-4200,107089-5216
12/3/2020,989-28-79-74374-1,,107089-28-7843,107089-5217
